Geneid	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/188_F_CB2YGANXX_TTAGGC_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/179_F_CB2YGANXX_ATCACG_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/192_F_CB2YGANXX_ACAGTG_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/190_F_CB2YGANXX_TGACCA_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/187_F_CB2YGANXX_CGATGT_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/194_F_CB2YGANXX_GCCAAT_L001Aligned.sortedByCoord.out.bam
ENSRNOG00000011794	29	20	45	18	16	30
ENSRNOG00000049975	130	222	223	187	205	336
ENSRNOG00000011910	110	154	149	253	355	400
ENSRNOG00000012038	2	3	2	4	0	1
ENSRNOG00000022457	0	0	2	1	1	0
ENSRNOG00000022402	394	593	566	649	659	968
ENSRNOG00000022372	204	264	351	530	490	697
ENSRNOG00000022257	1	0	2	1	0	0
ENSRNOG00000012531	36	40	42	60	23	30
ENSRNOG00000012749	456	884	806	698	634	669
ENSRNOG00000012804	446	822	473	784	1033	759
ENSRNOG00000012807	889	1401	1423	1309	1167	1178
ENSRNOG00000013036	8	2	7	4	0	0
ENSRNOG00000022039	50	70	209	162	79	121
ENSRNOG00000054365	1	1	4	0	0	0
ENSRNOG00000013166	45	25	36	51	8	9
ENSRNOG00000013536	1446	1955	1621	3042	3111	3830
ENSRNOG00000021619	2	0	1	0	0	0
ENSRNOG00000013566	6	4	4	2	0	0
ENSRNOG00000021437	319	496	947	684	459	668
ENSRNOG00000052313	0	0	0	0	0	0
ENSRNOG00000033503	6	2	2	0	1	1
ENSRNOG00000013602	258	450	758	703	652	963
ENSRNOG00000013825	35	10	32	25	17	24
ENSRNOG00000013954	320	369	908	666	459	810
ENSRNOG00000057067	8	7	5	3	4	3
ENSRNOG00000014241	128	188	315	400	222	298
ENSRNOG00000014368	553	984	1759	2161	1236	1984
ENSRNOG00000014445	622	1068	1742	1820	1823	2484
ENSRNOG00000014909	78	150	257	243	212	214
ENSRNOG00000014970	21	14	32	34	18	25
ENSRNOG00000015079	302	455	783	728	577	776
ENSRNOG00000015385	205	327	720	652	336	547
ENSRNOG00000049609	0	0	0	0	0	0
ENSRNOG00000015677	0	0	0	0	0	0
ENSRNOG00000049700	0	0	0	0	0	0
ENSRNOG00000043113	0	0	1	0	0	0
ENSRNOG00000037091	0	0	0	0	0	0
ENSRNOG00000016010	79	127	212	189	154	207
ENSRNOG00000016322	8	5	12	10	5	8
ENSRNOG00000027882	6	2	4	1	0	0
ENSRNOG00000016553	25	8	8	9	0	1
ENSRNOG00000058154	13	4	12	13	0	0
ENSRNOG00000027731	6	1	3	7	1	0
ENSRNOG00000016647	20	11	19	10	2	3
ENSRNOG00000016798	6	4	5	3	0	2
ENSRNOG00000016826	24	40	67	104	51	92
ENSRNOG00000016838	62	73	117	82	116	146
ENSRNOG00000054051	0	1	2	1	0	0
ENSRNOG00000016945	180	663	483	802	977	696
ENSRNOG00000017024	9	1	3	2	0	1
ENSRNOG00000017037	31	36	57	65	32	75
ENSRNOG00000017244	2	1	2	0	0	0
ENSRNOG00000017401	42	79	114	94	54	57
ENSRNOG00000049761	9	0	1	1	0	0
ENSRNOG00000049402	85	152	217	72	138	121
ENSRNOG00000042696	239	331	256	833	488	679
ENSRNOG00000007330	1164	1753	2230	3285	2586	3380
ENSRNOG00000017706	83	135	187	203	115	148
ENSRNOG00000017780	48	80	190	101	87	141
ENSRNOG00000017899	8	20	61	78	29	68
ENSRNOG00000017979	138	225	211	427	442	416
ENSRNOG00000018097	112	162	348	273	136	265
ENSRNOG00000018183	739	1408	2776	3357	1752	2696
ENSRNOG00000061876	92	172	252	205	226	206
ENSRNOG00000046923	0	0	0	0	0	0
ENSRNOG00000018739	3	4	5	3	1	0
ENSRNOG00000018867	5	2	3	1	0	0
ENSRNOG00000044599	0	0	0	0	0	0
ENSRNOG00000049959	4	0	4	1	0	0
ENSRNOG00000052537	0	0	1	0	0	0
ENSRNOG00000053597	0	0	2	1	0	0
ENSRNOG00000050636	63	118	322	169	121	132
ENSRNOG00000054390	11	6	13	10	10	13
ENSRNOG00000061263	4	3	9	5	7	11
ENSRNOG00000006327	64	145	351	274	165	273
ENSRNOG00000045586	0	0	0	0	0	0
ENSRNOG00000054998	10	6	4	41	63	28
ENSRNOG00000037079	11	3	12	4	1	0
ENSRNOG00000006855	91	216	362	247	205	200
ENSRNOG00000006950	34	82	186	84	63	96
ENSRNOG00000007067	17	5	8	4	0	0
ENSRNOG00000007574	96	130	285	309	197	237
ENSRNOG00000007967	552	699	430	814	1149	1230
ENSRNOG00000008052	98	221	489	331	131	167
ENSRNOG00000008257	21	30	45	15	15	21
ENSRNOG00000008334	52	36	97	53	20	32
ENSRNOG00000008427	151	272	475	349	333	370
ENSRNOG00000033916	62	100	36	134	170	106
ENSRNOG00000054412	2	0	0	0	0	0
ENSRNOG00000009058	19	5	9	7	1	0
ENSRNOG00000009183	436	588	800	793	554	751
ENSRNOG00000014305	101	172	442	452	211	369
ENSRNOG00000023346	18	33	46	51	19	50
ENSRNOG00000047967	31	37	53	25	23	19
ENSRNOG00000057085	0	0	0	0	0	0
ENSRNOG00000009222	38	50	85	84	63	72
ENSRNOG00000023008	4	5	4	2	0	0
ENSRNOG00000052368	20	9	17	3	0	0
ENSRNOG00000009897	11	6	23	9	4	1
ENSRNOG00000029079	13	4	30	4	12	6
ENSRNOG00000054155	4	0	2	0	0	0
ENSRNOG00000010436	64	100	260	169	149	189
ENSRNOG00000033556	255	444	962	1066	517	752
ENSRNOG00000060917	1	1	7	3	0	0
ENSRNOG00000011774	94	127	86	115	98	75
ENSRNOG00000011970	3	1	7	4	1	0
ENSRNOG00000021526	6	2	4	6	3	2
ENSRNOG00000012163	88	119	319	226	94	119
ENSRNOG00000012274	436	721	1156	1251	838	1265
ENSRNOG00000051225	2	3	3	0	0	0
ENSRNOG00000012315	16	12	14	17	14	8
ENSRNOG00000012503	50	82	102	121	110	139
ENSRNOG00000012944	48	62	144	101	96	100
ENSRNOG00000013628	10	5	10	5	1	0
ENSRNOG00000013745	13	17	26	23	31	26
ENSRNOG00000013783	386	685	938	866	743	798
ENSRNOG00000028064	28	15	22	21	3	1
ENSRNOG00000014197	31	33	74	71	46	31
ENSRNOG00000014322	18	10	34	20	15	14
ENSRNOG00000052409	0	0	0	0	0	0
ENSRNOG00000060181	0	0	1	1	1	0
ENSRNOG00000057262	4	1	2	2	0	0
ENSRNOG00000054558	0	0	1	0	0	0
ENSRNOG00000033522	268	424	565	856	444	800
ENSRNOG00000061177	0	0	0	0	0	0
ENSRNOG00000030596	1	0	0	2	0	0
ENSRNOG00000014961	224	323	179	255	222	402
ENSRNOG00000059172	0	0	1	0	0	0
ENSRNOG00000015264	0	0	2	0	0	0
ENSRNOG00000027328	4	0	3	3	0	0
ENSRNOG00000050976	0	0	0	0	0	0
ENSRNOG00000027142	1	0	2	1	0	0
ENSRNOG00000027278	26	21	26	16	29	45
ENSRNOG00000026613	2	3	3	1	1	0
ENSRNOG00000043039	4	1	3	2	1	0
ENSRNOG00000037035	12	2	2	1	0	0
ENSRNOG00000053942	3	0	5	1	0	0
ENSRNOG00000027000	5	1	1	4	0	0
ENSRNOG00000042820	8	2	7	2	0	0
ENSRNOG00000026782	6	2	1	0	0	0
ENSRNOG00000050089	12	6	4	1	0	0
ENSRNOG00000037030	6	1	4	1	0	0
ENSRNOG00000042808	3	0	2	0	0	0
ENSRNOG00000057838	89	142	24	164	542	152
ENSRNOG00000015736	81	131	268	288	115	212
ENSRNOG00000016443	1088	1792	2344	2463	2270	3610
ENSRNOG00000016575	664	692	635	628	411	476
ENSRNOG00000016782	32	28	28	34	19	22
ENSRNOG00000055061	13	15	3	34	46	36
ENSRNOG00000058695	0	0	0	0	0	0
ENSRNOG00000051876	0	0	0	0	0	0
ENSRNOG00000055770	0	0	0	0	0	1
ENSRNOG00000059160	11	13	11	26	56	44
ENSRNOG00000056673	1	0	0	1	0	0
ENSRNOG00000025261	15	16	7	36	78	64
ENSRNOG00000058404	0	1	0	0	0	0
ENSRNOG00000056253	0	0	0	0	0	0
ENSRNOG00000058969	1	0	2	0	0	0
ENSRNOG00000055071	6	2	2	4	12	16
ENSRNOG00000060118	2	0	1	0	0	0
ENSRNOG00000054488	248	227	102	959	1854	1244
ENSRNOG00000054302	17	23	9	48	89	72
ENSRNOG00000033792	55	59	7	181	406	316
ENSRNOG00000060234	0	0	1	0	0	0
ENSRNOG00000047911	0	0	0	0	0	0
ENSRNOG00000046447	0	0	0	0	0	0
ENSRNOG00000056374	95	87	17	232	494	420
ENSRNOG00000024139	1	1	6	3	0	1
ENSRNOG00000046424	9	15	9	36	32	43
ENSRNOG00000007763	186	243	320	293	284	301
ENSRNOG00000007968	79	160	325	317	177	245
ENSRNOG00000008141	1	0	2	0	0	0
ENSRNOG00000008176	7	1	5	3	0	1
ENSRNOG00000008345	64	80	223	182	88	146
ENSRNOG00000008553	35	39	112	73	48	49
ENSRNOG00000055715	33	7	15	14	1	1
ENSRNOG00000008619	137	277	499	374	278	343
ENSRNOG00000008911	5	6	7	4	3	6
ENSRNOG00000031641	0	0	0	4	0	0
ENSRNOG00000009134	15	33	60	72	30	55
ENSRNOG00000009217	57	99	121	147	135	113
ENSRNOG00000058247	0	0	1	0	0	0
ENSRNOG00000009298	11	5	8	4	7	5
ENSRNOG00000009409	5	5	9	4	1	4
ENSRNOG00000026447	14	5	11	6	0	0
ENSRNOG00000041579	1	0	0	0	0	0
ENSRNOG00000009575	39	66	136	124	81	127
ENSRNOG00000051524	1	1	0	3	0	3
ENSRNOG00000009615	265	417	774	886	819	925
ENSRNOG00000009589	30	22	25	11	69	57
ENSRNOG00000059798	0	1	0	3	0	3
ENSRNOG00000010719	151	311	522	422	389	654
ENSRNOG00000011078	0	1	0	1	1	1
ENSRNOG00000011258	13	1	7	3	0	1
ENSRNOG00000012455	611	949	854	1074	1364	2174
ENSRNOG00000059686	9	18	41	14	22	38
ENSRNOG00000023452	5	2	8	0	2	0
ENSRNOG00000045061	3	2	1	0	0	0
ENSRNOG00000013474	8	7	18	13	10	9
ENSRNOG00000013498	26	35	69	60	52	50
ENSRNOG00000013603	85	139	255	147	134	179
ENSRNOG00000057626	1350	2457	3237	3130	2609	3446
ENSRNOG00000014986	250	369	667	698	425	743
ENSRNOG00000059002	2	2	0	0	0	0
ENSRNOG00000015850	57	58	62	97	111	103
ENSRNOG00000037027	0	0	0	0	0	0
ENSRNOG00000015962	55	63	75	135	85	173
ENSRNOG00000016200	65	121	186	136	101	217
ENSRNOG00000016313	41	42	77	81	36	72
ENSRNOG00000016398	119	185	274	232	179	252
ENSRNOG00000016846	139	407	999	743	391	612
ENSRNOG00000023152	15	18	58	33	23	31
ENSRNOG00000016949	12	12	17	18	14	23
ENSRNOG00000053174	3	0	1	4	0	0
ENSRNOG00000059428	3	1	7	4	3	1
ENSRNOG00000061404	21	10	23	16	5	6
ENSRNOG00000017212	83	134	142	103	91	111
ENSRNOG00000017523	108	170	285	197	127	182
ENSRNOG00000054768	43	68	86	76	22	18
ENSRNOG00000035623	0	1	0	0	0	0
ENSRNOG00000017528	18	26	80	51	11	28
ENSRNOG00000017693	44	45	73	81	54	73
ENSRNOG00000036951	7	4	1	2	0	0
ENSRNOG00000021355	5	19	18	40	14	25
ENSRNOG00000056723	10	3	1	3	0	0
ENSRNOG00000017895	647	1124	1807	1003	974	1359
ENSRNOG00000017940	249	372	672	946	724	734
ENSRNOG00000053216	0	1	0	0	3	4
ENSRNOG00000046115	0	2	3	0	0	1
ENSRNOG00000018229	5	1	5	4	1	1
ENSRNOG00000058186	246	413	177	276	633	346
ENSRNOG00000018289	302	445	714	668	729	816
ENSRNOG00000036942	18	13	18	8	10	1
ENSRNOG00000061673	2	0	4	0	0	0
ENSRNOG00000018393	1	1	0	2	0	0
ENSRNOG00000018413	145	208	407	403	218	530
ENSRNOG00000030055	416	637	355	1851	2057	1904
ENSRNOG00000018602	81	103	111	151	131	129
ENSRNOG00000050867	0	0	0	0	0	0
ENSRNOG00000052811	2	1	1	0	0	0
ENSRNOG00000027694	36	29	14	80	80	85
ENSRNOG00000062113	0	0	0	1	0	0
ENSRNOG00000062092	0	0	2	0	0	0
ENSRNOG00000008802	135	288	682	579	295	557
ENSRNOG00000026840	21	23	58	36	23	21
ENSRNOG00000009046	18	35	44	40	22	40
ENSRNOG00000003334	29	49	95	44	45	45
ENSRNOG00000009595	23	23	53	46	31	29
ENSRNOG00000009708	13	4	13	9	3	7
ENSRNOG00000010109	36	79	115	169	117	164
ENSRNOG00000022694	42	68	257	131	38	77
ENSRNOG00000021814	8	6	16	12	4	3
ENSRNOG00000010270	7	3	9	6	0	4
ENSRNOG00000010490	0	3	4	0	1	1
ENSRNOG00000010580	57	114	227	160	95	133
ENSRNOG00000060368	0	0	0	1	0	0
ENSRNOG00000010718	10	30	54	29	15	17
ENSRNOG00000010893	2	2	5	2	0	0
ENSRNOG00000010953	32	64	95	96	76	81
ENSRNOG00000033722	20	22	27	23	9	8
ENSRNOG00000011104	600	1013	717	2217	1682	1911
ENSRNOG00000011268	35	13	22	13	0	0
ENSRNOG00000047760	1	1	0	0	0	0
ENSRNOG00000011550	64	145	316	261	139	227
ENSRNOG00000023112	1	1	2	0	0	0
ENSRNOG00000011967	23	17	45	26	15	18
ENSRNOG00000057128	0	0	0	0	0	0
ENSRNOG00000055828	0	0	0	1	0	0
ENSRNOG00000050137	9	1	0	4	0	0
ENSRNOG00000048893	0	0	0	0	0	0
ENSRNOG00000057386	2	1	2	1	0	0
ENSRNOG00000060458	0	0	0	0	0	0
ENSRNOG00000025034	92	152	113	338	336	286
ENSRNOG00000025030	22	35	84	76	34	66
ENSRNOG00000025000	85	104	233	203	143	275
ENSRNOG00000024796	71	151	324	234	214	245
ENSRNOG00000043193	12	28	36	53	45	47
ENSRNOG00000056358	12	4	9	2	2	1
ENSRNOG00000024707	20	12	22	13	0	0
ENSRNOG00000014805	30	43	92	93	51	71
ENSRNOG00000046227	193	347	618	699	482	678
ENSRNOG00000000156	13	18	16	11	29	17
ENSRNOG00000046803	22	13	15	14	2	1
ENSRNOG00000045913	44	19	28	17	9	6
ENSRNOG00000048616	0	0	0	0	0	0
ENSRNOG00000053592	0	0	0	0	0	0
ENSRNOG00000012586	0	1	1	1	0	1
ENSRNOG00000059071	1	1	0	0	0	0
ENSRNOG00000024526	8	4	4	2	0	0
ENSRNOG00000012593	15	7	9	8	0	0
ENSRNOG00000013468	17	14	25	12	7	10
ENSRNOG00000013820	57	193	579	330	179	295
ENSRNOG00000013850	3	2	2	1	2	4
ENSRNOG00000014044	71	105	221	251	238	275
ENSRNOG00000014226	18	5	10	6	1	1
ENSRNOG00000042032	0	0	0	0	0	0
ENSRNOG00000024012	21	31	35	41	36	38
ENSRNOG00000014270	167	259	248	467	420	527
ENSRNOG00000014642	9	9	13	19	8	16
ENSRNOG00000055340	58	84	219	159	69	89
ENSRNOG00000036876	22	17	66	28	24	22
ENSRNOG00000015480	22	15	24	18	23	26
ENSRNOG00000057101	7	2	0	1	2	2
ENSRNOG00000016385	9	7	23	20	12	8
ENSRNOG00000023627	20	6	10	3	4	5
ENSRNOG00000042235	6	1	9	2	1	0
ENSRNOG00000016618	7	4	9	5	0	0
ENSRNOG00000055931	1	0	0	0	0	0
ENSRNOG00000016638	533	767	1063	1232	817	1214
ENSRNOG00000016936	780	1188	1571	1770	1629	1727
ENSRNOG00000060851	5	7	4	2	2	3
ENSRNOG00000017075	42	75	176	110	87	156
ENSRNOG00000017213	266	344	480	394	397	589
ENSRNOG00000017477	68	64	98	67	58	63
ENSRNOG00000017564	27	51	77	68	39	61
ENSRNOG00000042062	0	0	3	0	0	0
ENSRNOG00000030447	5	11	2	11	12	7
ENSRNOG00000017829	403	484	365	844	1270	1072
ENSRNOG00000059917	0	0	0	0	0	0
ENSRNOG00000042211	3	0	1	2	1	1
ENSRNOG00000018118	69	130	327	170	129	222
ENSRNOG00000018338	129	156	96	51	122	65
ENSRNOG00000036869	11	4	8	6	0	0
ENSRNOG00000043331	2	1	2	1	0	0
ENSRNOG00000018647	256	402	483	675	832	623
ENSRNOG00000018691	605	902	1343	1330	1314	1678
ENSRNOG00000019244	247	335	586	416	559	584
ENSRNOG00000019423	60	103	188	169	125	151
ENSRNOG00000019589	10	2	4	2	2	2
ENSRNOG00000022455	32	76	75	108	78	110
ENSRNOG00000019712	78	120	168	236	198	290
ENSRNOG00000022354	46	83	156	103	72	117
ENSRNOG00000022307	69	159	310	229	198	208
ENSRNOG00000019749	297	384	499	965	785	858
ENSRNOG00000019864	10	22	35	16	9	13
ENSRNOG00000054528	6	10	5	11	10	8
ENSRNOG00000019979	27	42	52	40	33	60
ENSRNOG00000019981	1254	1809	1584	2671	3721	3797
ENSRNOG00000020106	19	7	22	9	12	20
ENSRNOG00000022012	21	11	11	21	19	14
ENSRNOG00000020132	19	5	8	5	0	0
ENSRNOG00000035595	0	0	0	0	0	0
ENSRNOG00000035650	0	0	1	0	0	0
ENSRNOG00000035508	0	0	0	0	0	0
ENSRNOG00000020199	31	41	34	75	48	61
ENSRNOG00000036856	2	1	5	0	0	1
ENSRNOG00000020205	109	132	242	162	123	160
ENSRNOG00000021802	103	94	37	62	141	29
ENSRNOG00000020244	18	8	18	3	11	1
ENSRNOG00000020295	18	17	47	28	16	29
ENSRNOG00000020302	11	12	58	27	13	29
ENSRNOG00000058885	0	0	0	0	0	0
ENSRNOG00000021392	86	148	367	281	252	351
ENSRNOG00000020342	10	9	26	15	0	10
ENSRNOG00000054596	0	0	1	0	0	0
ENSRNOG00000046702	0	0	0	0	0	0
ENSRNOG00000049427	0	0	0	0	0	0
ENSRNOG00000060291	1	0	0	0	0	0
ENSRNOG00000046469	50	43	19	64	203	194
ENSRNOG00000045622	2	0	0	0	1	1
ENSRNOG00000047132	88	111	43	359	589	577
ENSRNOG00000057227	58	79	24	184	274	339
ENSRNOG00000009893	132	172	156	371	464	470
ENSRNOG00000010171	82	94	157	164	109	146
ENSRNOG00000025811	264	719	1061	958	934	954
ENSRNOG00000010365	15	7	16	26	6	15
ENSRNOG00000028993	414	610	335	3528	2843	2617
ENSRNOG00000010208	2311	2488	1360	664	1908	1988
ENSRNOG00000010838	128	222	420	340	260	372
ENSRNOG00000053806	0	0	0	1	0	0
ENSRNOG00000052909	0	0	0	0	0	0
ENSRNOG00000051858	0	0	2	0	0	0
ENSRNOG00000009609	62	114	73	137	155	239
ENSRNOG00000009049	77	158	280	221	154	316
ENSRNOG00000008578	279	440	605	882	485	719
ENSRNOG00000019164	552	1210	1641	1979	1492	2248
ENSRNOG00000008472	162	273	406	716	463	772
ENSRNOG00000008329	265	484	837	910	594	804
ENSRNOG00000056547	0	0	0	0	0	0
ENSRNOG00000007949	3	2	2	3	2	5
ENSRNOG00000059655	3	2	3	1	3	2
ENSRNOG00000039837	80	89	51	153	142	243
ENSRNOG00000025428	216	370	168	247	695	618
ENSRNOG00000048839	0	0	0	0	0	0
ENSRNOG00000004150	98	130	166	280	288	355
ENSRNOG00000004258	7	7	46	38	17	33
ENSRNOG00000057374	0	0	0	0	0	0
ENSRNOG00000035581	3	1	0	2	3	7
ENSRNOG00000035631	15	12	2	33	46	34
ENSRNOG00000056398	118	193	155	217	349	390
ENSRNOG00000004265	12	29	21	22	32	43
ENSRNOG00000052721	375	595	467	1227	1880	2301
ENSRNOG00000024138	2	0	0	0	1	0
ENSRNOG00000058015	0	0	0	1	0	0
ENSRNOG00000048063	0	0	0	0	0	0
ENSRNOG00000003470	132	162	140	264	398	426
ENSRNOG00000055364	3	1	1	1	0	0
ENSRNOG00000036569	0	0	0	0	0	0
ENSRNOG00000052813	0	0	1	0	1	1
ENSRNOG00000002986	11	11	3	15	14	10
ENSRNOG00000024053	3	0	1	2	0	0
ENSRNOG00000055487	0	0	0	0	0	0
ENSRNOG00000046042	0	0	0	0	0	0
ENSRNOG00000056906	0	0	0	0	0	0
ENSRNOG00000029778	14	49	21	21	40	43
ENSRNOG00000002848	155	225	144	170	492	444
ENSRNOG00000002960	2	4	1	1	1	0
ENSRNOG00000053418	0	0	0	0	0	0
ENSRNOG00000046063	0	0	0	0	0	0
ENSRNOG00000048500	0	0	0	0	0	0
ENSRNOG00000045894	0	0	0	0	0	0
ENSRNOG00000030819	0	0	2	0	0	0
ENSRNOG00000003054	0	0	0	0	0	0
ENSRNOG00000052951	0	0	0	0	0	0
ENSRNOG00000049449	0	0	0	0	0	0
ENSRNOG00000060946	126	135	117	213	417	514
ENSRNOG00000039762	0	1	0	0	0	0
ENSRNOG00000039759	97	103	23	345	489	459
ENSRNOG00000009646	6	6	9	5	6	5
ENSRNOG00000041877	0	1	0	0	0	0
ENSRNOG00000023383	4085	5623	3440	4987	11910	11199
ENSRNOG00000032803	6	4	0	13	1	1
ENSRNOG00000057223	0	0	0	0	0	0
ENSRNOG00000047614	0	0	0	0	0	0
ENSRNOG00000003261	3621	4932	3215	6676	13619	13637
ENSRNOG00000023261	14	17	20	32	19	27
ENSRNOG00000039726	1	0	0	1	0	0
ENSRNOG00000003789	6	2	5	6	2	4
ENSRNOG00000062267	1	0	1	2	0	0
ENSRNOG00000003792	425	608	506	1028	1063	1914
ENSRNOG00000053827	0	0	0	0	0	0
ENSRNOG00000023187	59	89	84	170	180	201
ENSRNOG00000023163	0	0	0	0	0	1
ENSRNOG00000044968	0	0	1	0	0	0
ENSRNOG00000003858	1248	1468	706	1726	2621	2449
ENSRNOG00000034240	151	251	603	695	385	703
ENSRNOG00000003227	0	0	2	0	0	0
ENSRNOG00000036568	0	0	0	0	0	0
ENSRNOG00000052762	0	0	0	0	0	0
ENSRNOG00000060358	0	0	0	0	0	0
ENSRNOG00000056452	2	0	0	0	0	0
ENSRNOG00000060484	1	0	0	0	0	0
ENSRNOG00000003228	81	187	291	398	205	347
ENSRNOG00000058059	0	0	0	0	0	0
ENSRNOG00000003229	36	76	135	184	103	187
ENSRNOG00000023094	4	0	0	0	0	0
ENSRNOG00000003370	6	0	0	5	4	5
ENSRNOG00000052635	0	0	1	0	0	0
ENSRNOG00000021452	1	0	0	0	0	0
ENSRNOG00000021470	0	1	0	0	0	0
ENSRNOG00000003585	11	4	8	1	4	17
ENSRNOG00000039666	227	249	277	223	390	532
ENSRNOG00000003013	38	56	64	122	172	246
ENSRNOG00000003756	10	8	1	6	6	10
ENSRNOG00000003749	107	223	252	727	668	908
ENSRNOG00000056635	0	0	0	0	0	0
ENSRNOG00000058184	1	2	2	1	0	3
ENSRNOG00000055212	0	0	0	0	0	0
ENSRNOG00000003622	4109	8254	3758	9781	12475	14768
ENSRNOG00000003611	390	414	127	755	1349	1133
ENSRNOG00000048318	2	0	0	1	0	0
ENSRNOG00000039615	1	2	1	2	0	0
ENSRNOG00000059740	2	0	0	0	0	0
ENSRNOG00000032522	0	0	0	0	0	0
ENSRNOG00000052581	4	0	1	1	1	0
ENSRNOG00000027850	3	0	0	0	0	0
ENSRNOG00000058703	2	0	0	0	0	0
ENSRNOG00000027767	40	87	531	299	121	314
ENSRNOG00000004776	85	81	124	175	165	203
ENSRNOG00000004819	24	31	43	29	25	29
ENSRNOG00000004903	40	93	114	176	128	183
ENSRNOG00000005303	15	23	73	33	18	30
ENSRNOG00000005387	4000	6438	6278	13472	13424	14260
ENSRNOG00000039587	44	63	159	69	57	88
ENSRNOG00000031058	135	215	245	578	371	428
ENSRNOG00000056858	0	0	0	0	0	0
ENSRNOG00000039576	96	199	472	370	292	382
ENSRNOG00000039571	39	111	58	287	230	234
ENSRNOG00000047663	1	5	2	7	9	12
ENSRNOG00000048738	3	2	17	5	5	4
ENSRNOG00000048396	0	0	0	0	0	0
ENSRNOG00000007112	0	0	0	0	0	0
ENSRNOG00000025156	0	0	0	0	0	0
ENSRNOG00000007766	106	158	187	337	475	477
ENSRNOG00000025534	0	0	0	0	0	0
ENSRNOG00000047281	0	0	0	0	0	0
ENSRNOG00000042470	0	0	0	0	0	0
ENSRNOG00000046021	0	0	0	0	0	0
ENSRNOG00000048613	0	0	0	0	0	0
ENSRNOG00000024801	46	73	176	90	56	100
ENSRNOG00000008177	5	7	39	13	11	20
ENSRNOG00000008764	245	426	975	1112	673	1028
ENSRNOG00000039544	16	19	40	31	20	35
ENSRNOG00000009071	230	361	521	544	389	692
ENSRNOG00000046397	1	3	11	5	3	2
ENSRNOG00000009605	32	68	84	105	68	92
ENSRNOG00000059000	0	0	0	0	0	0
ENSRNOG00000009687	8	18	61	31	13	11
ENSRNOG00000057147	19	41	82	43	21	43
ENSRNOG00000009749	148	305	616	834	543	729
ENSRNOG00000022939	223	386	527	429	503	655
ENSRNOG00000010092	5	1	3	5	0	0
ENSRNOG00000039496	143	218	375	421	166	339
ENSRNOG00000022417	24	36	110	67	36	54
ENSRNOG00000059720	2	4	3	8	4	4
ENSRNOG00000010348	18	5	16	9	5	0
ENSRNOG00000010846	65	108	272	194	157	200
ENSRNOG00000011702	16	2	10	3	4	4
ENSRNOG00000028611	5	8	4	3	9	4
ENSRNOG00000002844	11	13	20	10	8	19
ENSRNOG00000002862	82	148	132	187	162	253
ENSRNOG00000036245	1	0	1	0	0	0
ENSRNOG00000035652	0	0	0	0	0	0
ENSRNOG00000036268	1	0	0	0	1	1
ENSRNOG00000036567	1	1	3	2	0	0
ENSRNOG00000036262	0	1	0	0	0	0
ENSRNOG00000060712	0	0	0	0	0	0
ENSRNOG00000059355	0	0	1	0	0	0
ENSRNOG00000002921	1	2	4	2	0	0
ENSRNOG00000002951	8	2	2	3	0	0
ENSRNOG00000039323	17	5	3	2	1	0
ENSRNOG00000062241	1	0	1	0	0	0
ENSRNOG00000002959	95	184	171	290	239	401
ENSRNOG00000002975	1	0	0	0	0	0
ENSRNOG00000002984	16	14	10	13	22	20
ENSRNOG00000046053	3	0	1	1	3	4
ENSRNOG00000039305	2	1	1	1	0	0
ENSRNOG00000028033	1	0	3	0	0	0
ENSRNOG00000048573	0	0	0	0	0	0
ENSRNOG00000048303	0	0	2	0	0	0
ENSRNOG00000030417	3	3	5	3	0	0
ENSRNOG00000003085	1	1	0	0	0	0
ENSRNOG00000031286	0	0	0	0	0	1
ENSRNOG00000015005	1	3	0	2	0	0
ENSRNOG00000030868	0	1	1	1	0	0
ENSRNOG00000034120	0	0	0	0	0	0
ENSRNOG00000039063	62	160	88	213	219	415
ENSRNOG00000003099	51	66	45	171	162	182
ENSRNOG00000039057	1	7	8	4	6	11
ENSRNOG00000003158	2	3	26	6	10	10
ENSRNOG00000003160	0	0	0	1	0	0
ENSRNOG00000030619	0	0	0	0	0	0
ENSRNOG00000046532	22	5	4	2	0	0
ENSRNOG00000003178	44	50	49	51	91	94
ENSRNOG00000021434	2	1	4	3	1	3
ENSRNOG00000050535	0	0	0	0	0	0
ENSRNOG00000048990	7	4	4	3	7	11
ENSRNOG00000052559	3	0	0	0	0	0
ENSRNOG00000049175	4	3	4	3	0	0
ENSRNOG00000002509	434	719	737	987	1203	1687
ENSRNOG00000062296	1	0	5	1	2	2
ENSRNOG00000062226	3	0	1	1	2	0
ENSRNOG00000038970	7	14	16	14	8	17
ENSRNOG00000002556	7	18	50	35	36	42
ENSRNOG00000047165	0	0	0	0	0	0
ENSRNOG00000002537	27	28	14	16	42	48
ENSRNOG00000030999	4	0	3	2	2	3
ENSRNOG00000062231	46	58	72	64	109	144
